timestamp,setpoint_phi,output_phi,phi,Kp_phi,Ki_phi,Kd_phi,setpoint_theta,theta,output_theta,Kp_theta,Ki_theta,Kd_theta,rot_pos,rot_vel,flex_pos,flex_vel
12:17:47.081,177.740982743178,0.228291693868805,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1341302174107,0.29,0.42,0.008,2114,0,2020,0
12:17:47.083,177.740982743178,0.228569814642816,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.139058922509,0.29,0.42,0.008,2114,0,2020,0
12:17:47.085,177.740982743178,0.228847935416826,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1439876276073,0.29,0.42,0.008,2114,0,2020,0
12:17:47.087,177.740982743178,0.228986995803832,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1464519801564,0.29,0.42,0.008,2114,0,2020,0
12:17:47.089,177.740982743178,0.229265116577842,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1513806852547,0.29,0.42,0.008,2114,0,2020,0
12:17:47.092,177.740982743178,0.229543237351853,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.156309390353,0.29,0.42,0.008,2114,0,2020,0
12:17:47.094,177.740982743178,0.229821358125864,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1612380954512,0.29,0.42,0.008,2114,0,2020,0
12:17:47.096,177.740982743178,0.229960418512869,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1637024480004,0.29,0.42,0.008,2114,0,2020,0
12:17:47.098,177.740982743178,0.23023853928688,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1686311530987,0.29,0.42,0.008,2114,0,2020,0
12:17:47.100,177.740982743178,0.23051666006089,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1735598581969,0.29,0.42,0.008,2114,0,2020,0
12:17:47.102,177.740982743178,0.230655720447896,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1760242107461,0.29,0.42,0.008,2114,0,2020,0
12:17:47.104,177.740982743178,0.230933841221906,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1809529158444,0.29,0.42,0.008,2114,0,2020,0
12:17:47.106,177.740982743178,0.231072901608912,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1834172683935,0.29,0.42,0.008,2114,0,2020,0
12:17:47.108,177.740982743178,0.231351022382922,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1883459734918,0.29,0.42,0.008,2114,0,2020,0
12:17:47.110,177.740982743178,0.231490082769928,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1908103260409,0.29,0.42,0.008,2114,0,2020,0
12:17:47.112,177.740982743178,0.231629143156933,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1932746785901,0.29,0.42,0.008,2114,0,2020,0
12:17:47.114,177.740982743178,0.231907263930944,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.1982033836884,0.29,0.42,0.008,2114,0,2020,0
12:17:47.116,177.740982743178,0.232046324317949,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.2006677362375,0.29,0.42,0.008,2114,0,2020,0
12:17:47.118,177.740982743178,0.232185384704954,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.2031320887866,0.29,0.42,0.008,2114,0,2020,0
12:17:47.120,177.740982743178,0.23232444509196,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.2055964413358,0.29,0.42,0.008,2114,0,2020,0
12:17:47.123,177.740982743178,0.23260256586597,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.2105251464341,0.29,0.42,0.008,2114,0,2020,0
12:17:47.126,177.740982743178,0.233019747026986,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.2179182040815,0.29,0.42,0.008,2114,0,2020,0
12:17:47.128,177.740982743178,0.233297867800997,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.2228469091798,0.29,0.42,0.008,2114,0,2020,0
12:17:47.130,177.740982743178,0.233436928188002,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.2253112617289,0.29,0.42,0.008,2114,0,2020,0
12:17:47.132,177.740982743178,0.233575988575007,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.227775614278,0.29,0.42,0.008,2114,0,2020,0
12:17:47.134,177.740982743178,0.233715048962013,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.2302399668272,0.29,0.42,0.008,2114,0,2020,0
12:17:47.137,177.740982743178,0.233993169736023,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.2351686719255,0.29,0.42,0.008,2114,0,2020,0
12:17:47.139,177.740982743178,0.234271290510034,177.046883146513,0.300892356276285,0.200346445486188,0.0522880650484146,180,174.132493930619,13.2400973770237,0.29,0.42,0.008,2114,0,2020,0
