timestamp,setpoint_phi,output_phi,phi,Kp_phi,Ki_phi,Kd_phi,setpoint_theta,theta,output_theta,Kp_theta,Ki_theta,Kd_theta,rot_pos,rot_vel,flex_pos,flex_vel
15:43:19.572,177.96266930318,0.131345618500133,177.966684330586,0.410874572865256,0.0194354233709882,0.0257087176215883,180,176.620316216677,186.945889885713,0.29,0.42,0.008,2161,0,2029,0
15:43:19.574,177.96266930318,0.131345462525934,177.966684330586,0.410874572870435,0.019435423384628,0.0257087176195875,180,176.620316216677,186.948728820091,0.29,0.42,0.008,2161,0,2029,0
15:43:19.578,177.96266930318,0.131345228398051,177.966684330586,0.410874572868958,0.0194354233807384,0.0257087176201581,180,176.620316216677,186.952987221658,0.29,0.42,0.008,2161,0,2029,0
15:43:19.580,177.96266930318,0.131345072338125,177.966684330586,0.410874572869379,0.0194354233818476,0.0257087176199954,180,176.620316216677,186.955826156036,0.29,0.42,0.008,2161,0,2029,0
15:43:19.584,177.96266930318,0.131344916268446,177.966684330586,0.410874572869259,0.0194354233815313,0.0257087176200418,180,176.620316216677,186.958665090414,0.29,0.42,0.008,2161,0,2029,0
15:43:19.587,177.96266930318,0.13134468216779,177.966684330586,0.410874572869293,0.0194354233816215,0.0257087176200285,180,176.620316216677,186.962923491981,0.29,0.42,0.008,2161,0,2029,0
15:43:19.590,177.96266930318,0.131344526100099,177.966684330586,0.410874572869284,0.0194354233815958,0.0257087176200323,180,176.620316216677,186.965762426359,0.29,0.42,0.008,2161,0,2029,0
15:43:19.592,177.96266930318,0.131344370032634,177.966684330586,0.410874572869286,0.0194354233816031,0.0257087176200312,180,176.620316216677,186.968601360737,0.29,0.42,0.008,2161,0,2029,0
15:43:19.596,177.96266930318,0.131344135931347,177.966684330586,0.410874572869286,0.019435423381601,0.0257087176200315,180,176.620316216677,186.972859762304,0.29,0.42,0.008,2161,0,2029,0
15:43:19.599,177.96266930318,0.131343979863837,177.966684330586,0.410874572869286,0.0194354233816016,0.0257087176200314,180,176.620316216677,186.975698696682,0.29,0.42,0.008,2161,0,2029,0
15:43:19.601,177.96266930318,0.13134382379632,177.966684330586,0.410874572869286,0.0194354233816015,0.0257087176200315,180,176.620316216677,186.97853763106,0.29,0.42,0.008,2161,0,2029,0
15:43:19.604,177.96266930318,0.131343667728805,177.966684330586,0.410874572869286,0.0194354233816015,0.0257087176200315,180,176.620316216677,186.981376565438,0.29,0.42,0.008,2161,0,2029,0
15:43:19.607,177.96266930318,0.131343433627533,177.966684330586,0.410874572869286,0.0194354233816015,0.0257087176200315,180,176.620316216677,186.985634967005,0.29,0.42,0.008,2161,0,2029,0
15:43:19.610,177.96266930318,0.13134319952626,177.966684330586,0.410874572869286,0.0194354233816015,0.0257087176200315,180,176.620316216677,186.989893368572,0.29,0.42,0.008,2161,0,2029,0
15:43:19.613,177.96266930318,0.131343043458745,177.966684330586,0.410874572869286,0.0194354233816015,0.0257087176200315,180,176.620316216677,186.99273230295,0.29,0.42,0.008,2161,0,2029,0
15:43:19.615,177.96266930318,0.13134288739123,177.966684330586,0.410874572869286,0.0194354233816015,0.0257087176200315,180,176.620316216677,186.995571237328,0.29,0.42,0.008,2161,0,2029,0
15:43:19.618,177.96266930318,-2.90816077528026,178.192449066107,0.411092324769881,0.0190693143171146,0.0260818294757258,180,176.620316216677,186.998410171706,0.29,0.42,0.008,2161,0,2029,0
15:43:19.621,177.96266930318,0.0381390016660541,178.192449066107,0.411212037087058,0.0193846345788673,0.0260355751336703,180,176.620316216677,187.001249106084,0.29,0.42,0.008,2161,0,2029,0
15:43:19.624,177.96266930318,0.0375183526248187,178.192449066107,0.411177900279434,0.0192947187926802,0.0260487648840129,180,176.620316216677,187.005507507651,0.29,0.42,0.008,2161,0,2029,0
15:43:19.627,177.96266930318,0.0376782063370082,178.192449066107,0.411187634629768,0.0193203589103203,0.0260450037341106,180,176.620316216677,187.009765909218,0.29,0.42,0.008,2161,0,2029,0
15:43:19.635,177.96266930318,0.0376022036823525,178.192449066107,0.411184858811435,0.0193130474507817,0.0260460762524085,180,176.620316216677,187.018282712352,0.29,0.42,0.008,2161,0,2029,0
15:43:19.638,177.96266930318,0.0376029660897776,178.192449066107,0.411185650355519,0.0193151323647955,0.0260457704162868,180,176.620316216677,187.022541113919,0.29,0.42,0.008,2161,0,2029,0
15:43:19.642,177.96266930318,0.037585638049645,178.192449066107,0.411185424641167,0.0193145378369284,0.0260458576276039,180,176.620316216677,187.026799515486,0.29,0.42,0.008,2161,0,2029,0
15:43:19.648,177.96266930318,0.0375645918431694,178.192449066107,0.411185489005199,0.0193147073707233,0.0260458327586846,180,176.620316216677,187.033896851431,0.29,0.42,0.008,2161,0,2029,0
15:43:19.651,177.96266930318,0.0375553893186577,178.192449066107,0.411185470651344,0.0193146590269715,0.0260458398502315,180,176.620316216677,187.036735785809,0.29,0.42,0.008,2161,0,2029,0
15:43:19.654,177.96266930318,0.0375421679930924,178.192449066107,0.411185475885074,0.0193146728125317,0.0260458378280271,180,176.620316216677,187.040994187376,0.29,0.42,0.008,2161,0,2029,0
15:43:19.657,177.96266930318,0.0375288271054663,178.192449066107,0.411185474392639,0.0193146688814824,0.0260458384046729,180,176.620316216677,187.045252588943,0.29,0.42,0.008,2161,0,2029,0
15:43:19.660,177.96266930318,0.0375199584286129,178.192449066107,0.411185474818218,0.0193146700024487,0.0260458382402383,180,176.620316216677,187.04809152332,0.29,0.42,0.008,2161,0,2029,0
